Age,Sex,Pref,DiagnoseYear,Population
56,male,5103,2013,21215
56,male,5103,2014,19554
56,male,5103,2015,10759
56,male,5103,2016,11035
56,male,5103,2017,5558
56,male,5103,2018,13340
57,male,5103,2000,14528
57,male,5103,2001,14828
57,male,5103,2002,14776
57,male,5103,2003,15492
57,male,5103,2004,16616
57,male,5103,2005,16796
57,male,5103,2006,19755
57,male,5103,2007,19574
57,male,5103,2008,19627
57,male,5103,2009,24374
57,male,5103,2010,24228
57,male,5103,2011,23830
57,male,5103,2012,25933
57,male,5103,2013,21709
57,male,5103,2014,21054
57,male,5103,2015,19415
57,male,5103,2016,10715
57,male,5103,2017,10988
57,male,5103,2018,5571
58,male,5103,2000,14097
58,male,5103,2001,14159
58,male,5103,2002,14549
58,male,5103,2003,14505
58,male,5103,2004,15224
58,male,5103,2005,16351
58,male,5103,2006,16548
58,male,5103,2007,19492
58,male,5103,2008,19332
58,male,5103,2009,19403
58,male,5103,2010,24118
58,male,5103,2011,23993
58,male,5103,2012,23618
58,male,5103,2013,25713
58,male,5103,2014,21544
58,male,5103,2015,20903
58,male,5103,2016,19285
58,male,5103,2017,10676
58,male,5103,2018,10949
59,male,5103,2000,13836
59,male,5103,2001,13726
59,male,5103,2002,13879
59,male,5103,2003,14274
59,male,5103,2004,14243
59,male,5103,2005,14970
59,male,5103,2006,16101
59,male,5103,2007,16313
59,male,5103,2008,19240
59,male,5103,2009,19100
59,male,5103,2010,19188
59,male,5103,2011,23867
59,male,5103,2012,23760
59,male,5103,2013,23401
59,male,5103,2014,25484
59,male,5103,2015,21367
59,male,5103,2016,20737
59,male,5103,2017,19140
59,male,5103,2018,10622
60,male,5103,2000,14130
60,male,5103,2001,13446
60,male,5103,2002,13435
60,male,5103,2003,13598
60,male,5103,2004,14002
60,male,5103,2005,13989
60,male,5103,2006,14725
60,male,5103,2007,15860
60,male,5103,2008,16086
60,male,5103,2009,18994
60,male,5103,2010,18873
60,male,5103,2011,18977
60,male,5103,2012,23614
60,male,5103,2013,23520
60,male,5103,2014,23175
60,male,5103,2015,25240
60,male,5103,2016,21174
60,male,5103,2017,20555
60,male,5103,2018,18978
61,male,5103,2000,12584
61,male,5103,2001,13769
61,male,5103,2002,13171
61,male,5103,2003,13168
61,male,5103,2004,13339
61,male,5103,2005,13750
61,male,5103,2006,13752
61,male,5103,2007,14493
61,male,5103,2008,15627
61,male,5103,2009,15866
61,male,5103,2010,18750
61,male,5103,2011,18645
61,male,5103,2012,18760
61,male,5103,2013,23349
61,male,5103,2014,23265
61,male,5103,2015,22931
61,male,5103,2016,24974
61,male,5103,2017,20962
61,male,5103,2018,20354
62,male,5103,2000,12212
62,male,5103,2001,12201
62,male,5103,2002,13454
62,male,5103,2003,12877
62,male,5103,2004,12889
62,male,5103,2005,13074
62,male,5103,2006,13497
62,male,5103,2007,13515
62,male,5103,2008,14261
62,male,5103,2009,15394
62,male,5103,2010,15644
62,male,5103,2011,18502
62,male,5103,2012,18412
62,male,5103,2013,18537
62,male,5103,2014,23074
62,male,5103,2015,22999
62,male,5103,2016,22676
62,male,5103,2017,24700
62,male,5103,2018,20743
63,male,5103,2000,12088
63,male,5103,2001,11818
63,male,5103,2002,11888
63,male,5103,2003,13131
63,male,5103,2004,12581
63,male,5103,2005,12611
63,male,5103,2006,12811
63,male,5103,2007,13244
63,male,5103,2008,13280
63,male,5103,2009,14031
63,male,5103,2010,15163
63,male,5103,2011,15426
63,male,5103,2012,18257
63,male,5103,2013,18183
63,male,5103,2014,18318
63,male,5103,2015,22807
63,male,5103,2016,22743
63,male,5103,2017,22434
63,male,5103,2018,24445
64,male,5103,2000,12210
64,male,5103,2001,11728
64,male,5103,2002,11519
64,male,5103,2003,11600
64,male,5103,2004,12831
64,male,5103,2005,12307
64,male,5103,2006,12352
64,male,5103,2007,12563
64,male,5103,2008,13004
64,male,5103,2009,13054
64,male,5103,2010,13807
64,male,5103,2011,14936
64,male,5103,2012,15210
64,male,5103,2013,18013
64,male,5103,2014,17953
64,male,5103,2015,18098
64,male,5103,2016,22541
64,male,5103,2017,22491
64,male,5103,2018,22199
65,male,5103,2000,10728
65,male,5103,2001,11845
65,male,5103,2002,11422
65,male,5103,2003,11230
65,male,5103,2004,11322
65,male,5103,2005,12542
65,male,5103,2006,12044
65,male,5103,2007,12102
65,male,5103,2008,12324
65,male,5103,2009,12771
65,male,5103,2010,12835
65,male,5103,2011,13589
65,male,5103,2012,14714
65,male,5103,2013,14996
65,male,5103,2014,17771
65,male,5103,2015,17724
65,male,5103,2016,17880
65,male,5103,2017,22278
65,male,5103,2018,22244
66,male,5103,2000,9650
66,male,5103,2001,10375
66,male,5103,2002,11510
66,male,5103,2003,11111
66,male,5103,2004,10938
66,male,5103,2005,11043
66,male,5103,2006,12253
66,male,5103,2007,11782
66,male,5103,2008,11855
66,male,5103,2009,12088
66,male,5103,2010,12543
66,male,5103,2011,12621
66,male,5103,2012,13378
66,male,5103,2013,14500
66,male,5103,2014,14792
66,male,5103,2015,17543
66,male,5103,2016,17512
66,male,5103,2017,17680
66,male,5103,2018,22044
67,male,5103,2000,10910
67,male,5103,2001,9312
67,male,5103,2002,10058
67,male,5103,2003,11176
67,male,5103,2004,10803
67,male,5103,2005,10649
67,male,5103,2006,10768
67,male,5103,2007,11966
67,male,5103,2008,11522
67,male,5103,2009,11610
67,male,5103,2010,11854
67,male,5103,2011,12316
67,male,5103,2012,12409
67,male,5103,2013,13168
67,male,5103,2014,14287
67,male,5103,2015,14590
67,male,5103,2016,17317
67,male,5103,2017,17303
67,male,5103,2018,17486
68,male,5103,2000,9306
68,male,5103,2001,10525
68,male,5103,2002,9012
68,male,5103,2003,9748
68,male,5103,2004,10849
68,male,5103,2005,10500
68,male,5103,2006,10364
68,male,5103,2007,10494
68,male,5103,2008,11679
68,male,5103,2009,11259
68,male,5103,2010,11359
68,male,5103,2011,11613
68,male,5103,2012,12079
68,male,5103,2013,12183
68,male,5103,2014,12941
68,male,5103,2015,14052
68,male,5103,2016,14363
68,male,5103,2017,17060
68,male,5103,2018,17062
69,male,5103,2000,8801
69,male,5103,2001,8938
69,male,5103,2002,10154
69,male,5103,2003,8702
69,male,5103,2004,9427
69,male,5103,2005,10509
69,male,5103,2006,10185
69,male,5103,2007,10068
69,male,5103,2008,10208
69,male,5103,2009,11376
69,male,5103,2010,10982
69,male,5103,2011,11094
69,male,5103,2012,11356
69,male,5103,2013,11826
69,male,5103,2014,11940
69,male,5103,2015,12695
69,male,5103,2016,13798
69,male,5103,2017,14116
69,male,5103,2018,16781
70,male,5103,2000,8764
70,male,5103,2001,8410
70,male,5103,2002,8580
70,male,5103,2003,9765
70,male,5103,2004,8377
70,male,5103,2005,9092
70,male,5103,2006,10154
70,male,5103,2007,9856
70,male,5103,2008,9757
70,male,5103,2009,9909
70,male,5103,2010,11059
70,male,5103,2011,10691
70,male,5103,2012,10815
70,male,5103,2013,11085
70,male,5103,2014,11557
70,male,5103,2015,11682
70,male,5103,2016,12434
70,male,5103,2017,13528
70,male,5103,2018,13855
71,male,5103,2000,7659
71,male,5103,2001,8366
71,male,5103,2002,8056
71,male,5103,2003,8229
71,male,5103,2004,9381
71,male,5103,2005,8057
71,male,5103,2006,8759
71,male,5103,2007,9796
71,male,5103,2008,9521
71,male,5103,2009,9439
71,male,5103,2010,9598
71,male,5103,2011,10726
71,male,5103,2012,10383
71,male,5103,2013,10516
71,male,5103,2014,10789
71,male,5103,2015,11261
71,male,5103,2016,11395
71,male,5103,2017,12139
71,male,5103,2018,13220
72,male,5103,2000,7718
72,male,5103,2001,7277
72,male,5103,2002,7984
72,male,5103,2003,7697
72,male,5103,2004,7874
72,male,5103,2005,8992
72,male,5103,2006,7732
72,male,5103,2007,8419
72,male,5103,2008,9430
72,male,5103,2009,9178
72,male,5103,2010,9111
72,male,5103,2011,9278
72,male,5103,2012,10380
72,male,5103,2013,10060
72,male,5103,2014,10200
72,male,5103,2015,10477
72,male,5103,2016,10946
72,male,5103,2017,11087
72,male,5103,2018,11823
73,male,5103,2000,6235
73,male,5103,2001,7315
73,male,5103,2002,6921
73,male,5103,2003,7605
73,male,5103,2004,7341
73,male,5103,2005,7521
73,male,5103,2006,8602
73,male,5103,2007,7406
73,male,5103,2008,8076
73,male,5103,2009,9058
73,male,5103,2010,8828
73,male,5103,2011,8775
73,male,5103,2012,8946
73,male,5103,2013,10020
73,male,5103,2014,9721
73,male,5103,2015,9867
73,male,5103,2016,10145
73,male,5103,2017,10608
73,male,5103,2018,10755
74,male,5103,2000,5619
74,male,5103,2001,5881
74,male,5103,2002,6930
74,male,5103,2003,6565
74,male,5103,2004,7225
74,male,5103,2005,6983
74,male,5103,2006,7165
74,male,5103,2007,8208
74,male,5103,2008,7076
74,male,5103,2009,7727
74,male,5103,2010,8678
74,male,5103,2011,8469
74,male,5103,2012,8429
74,male,5103,2013,8603
74,male,5103,2014,9646
74,male,5103,2015,9370
74,male,5103,2016,9520
74,male,5103,2017,9797
74,male,5103,2018,10255
75,male,5103,2000,5874
75,male,5103,2001,5278
75,male,5103,2002,5546
75,male,5103,2003,6546
75,male,5103,2004,6209
75,male,5103,2005,6844
75,male,5103,2006,6625
75,male,5103,2007,6808
75,male,5103,2008,7810
75,male,5103,2009,6742
75,male,5103,2010,7372
75,male,5103,2011,8290
75,male,5103,2012,8100
75,male,5103,2013,8071
75,male,5103,2014,8248
75,male,5103,2015,9257
75,male,5103,2016,9001
75,male,5103,2017,9155
75,male,5103,2018,9431
76,male,5103,2000,4544
76,male,5103,2001,5491
76,male,5103,2002,4950
76,male,5103,2003,5209
76,male,5103,2004,6160
76,male,5103,2005,5851
76,male,5103,2006,6460
76,male,5103,2007,6262
76,male,5103,2008,6444
76,male,5103,2009,7404
76,male,5103,2010,6400
76,male,5103,2011,7007
76,male,5103,2012,7890
76,male,5103,2013,7720
76,male,5103,2014,7702
76,male,5103,2015,7879
76,male,5103,2016,8853
76,male,5103,2017,8618
76,male,5103,2018,8775
77,male,5103,2000,3860
77,male,5103,2001,4216
77,male,5103,2002,5118
77,male,5103,2003,4620
77,male,5103,2004,4870
77,male,5103,2005,5770
77,male,5103,2006,5489
77,male,5103,2007,6071
77,male,5103,2008,5894
77,male,5103,2009,6075
77,male,5103,2010,6990
77,male,5103,2011,6052
77,male,5103,2012,6636
77,male,5103,2013,7482
77,male,5103,2014,7330
77,male,5103,2015,7323
77,male,5103,2016,7501
77,male,5103,2017,8438
77,male,5103,2018,8224
78,male,5103,2000,3510
78,male,5103,2001,3567
78,male,5103,2002,3911
78,male,5103,2003,4757
78,male,5103,2004,4299
78,male,5103,2005,4540
78,male,5103,2006,5388
78,male,5103,2007,5133
78,male,5103,2008,5686
78,male,5103,2009,5528
78,male,5103,2010,5706
78,male,5103,2011,6575
78,male,5103,2012,5701
78,male,5103,2013,6259
78,male,5103,2014,7065
78,male,5103,2015,6930
78,male,5103,2016,6931
78,male,5103,2017,7108
78,male,5103,2018,8005
79,male,5103,2000,3051
79,male,5103,2001,3221
79,male,5103,2002,3286
79,male,5103,2003,3611
79,male,5103,2004,4401
79,male,5103,2005,3984
79,male,5103,2006,4214
79,male,5103,2007,5011
79,male,5103,2008,4782
79,male,5103,2009,5306
79,male,5103,2010,5168
79,male,5103,2011,5343
79,male,5103,2012,6166
79,male,5103,2013,5355
79,male,5103,2014,5888
79,male,5103,2015,6656
79,male,5103,2016,6539
79,male,5103,2017,6550
79,male,5103,2018,6726
80,male,5103,2000,2501
80,male,5103,2001,2758
80,male,5103,2002,2927
80,male,5103,2003,2995
80,male,5103,2004,3301
80,male,5103,2005,4037
80,male,5103,2006,3664
80,male,5103,2007,3888
80,male,5103,2008,4637
80,male,5103,2009,4438
80,male,5103,2010,4937
80,male,5103,2011,4822
80,male,5103,2012,4999
80,male,5103,2013,5784
80,male,5103,2014,5036
80,male,5103,2015,5551
80,male,5103,2016,6291
80,male,5103,2017,6196
80,male,5103,2018,6221
81,male,5103,2000,2164
81,male,5103,2001,2228
81,male,5103,2002,2472
81,male,5103,2003,2635
81,male,5103,2004,2707
81,male,5103,2005,2996
81,male,5103,2006,3679
81,male,5103,2007,3353
81,male,5103,2008,3572
81,male,5103,2009,4276
81,male,5103,2010,4108
81,male,5103,2011,4589
81,male,5103,2012,4499
81,male,5103,2013,4681
81,male,5103,2014,5436
81,male,5103,2015,4751
81,male,5103,2016,5256
81,male,5103,2017,5977
81,male,5103,2018,5908
82,male,5103,2000,1858
82,male,5103,2001,1924
82,male,5103,2002,1993
82,male,5103,2003,2220
82,male,5103,2004,2375
82,male,5103,2005,2449
82,male,5103,2006,2721
82,male,5103,2007,3353
82,male,5103,2008,3066
82,male,5103,2009,3278
82,male,5103,2010,3938
82,male,5103,2011,3796
82,male,5103,2012,4254
82,male,5103,2013,4184
82,male,5103,2014,4368
82,male,5103,2015,5088
82,male,5103,2016,4461
82,male,5103,2017,4950
82,male,5103,2018,5647
83,male,5103,2000,1590
83,male,5103,2001,1651
83,male,5103,2002,1719
83,male,5103,2003,1786
83,male,5103,2004,1996
83,male,5103,2005,2141
83,male,5103,2006,2215
83,male,5103,2007,2467
83,male,5103,2008,3050
83,male,5103,2009,2796
83,male,5103,2010,2998
83,male,5103,2011,3611
83,male,5103,2012,3490
83,male,5103,2013,3921
83,male,5103,2014,3867
83,male,5103,2015,4047
83,male,5103,2016,4726
83,male,5103,2017,4154
83,male,5103,2018,4621
84,male,5103,2000,1262
84,male,5103,2001,1396
84,male,5103,2002,1458
84,male,5103,2003,1523
84,male,5103,2004,1587
84,male,5103,2005,1780
84,male,5103,2006,1916
84,male,5103,2007,1988
84,male,5103,2008,2221
84,male,5103,2009,2754
84,male,5103,2010,2533
84,male,5103,2011,2724
84,male,5103,2012,3291
84,male,5103,2013,3190
84,male,5103,2014,3594
84,male,5103,2015,3554
84,male,5103,2016,3730
84,male,5103,2017,4368
84,male,5103,2018,3851
85,male,5103,2000,984
85,male,5103,2001,1096
85,male,5103,2002,1219
85,male,5103,2003,1277
85,male,5103,2004,1338
85,male,5103,2005,1399
85,male,5103,2006,1573
85,male,5103,2007,1699
85,male,5103,2008,1768
85,male,5103,2009,1982
85,male,5103,2010,2464
85,male,5103,2011,2273
85,male,5103,2012,2451
85,male,5103,2013,2969
85,male,5103,2014,2886
85,male,5103,2015,3261
85,male,5103,2016,3234
85,male,5103,2017,3403
85,male,5103,2018,3995
86,male,5103,2000,827
86,male,5103,2001,855
86,male,5103,2002,956
86,male,5103,2003,1064
86,male,5103,2004,1116
86,male,5103,2005,1171
86,male,5103,2006,1225
86,male,5103,2007,1380
86,male,5103,2008,1491
86,male,5103,2009,1553
86,male,5103,2010,1743
86,male,5103,2011,2169
86,male,5103,2012,2002
86,male,5103,2013,2160
86,male,5103,2014,2619
86,male,5103,2015,2548
86,male,5103,2016,2880
86,male,5103,2017,2858
86,male,5103,2018,3009
87,male,5103,2000,625
87,male,5103,2001,695
87,male,5103,2002,722
87,male,5103,2003,809
87,male,5103,2004,903
87,male,5103,2005,949
87,male,5103,2006,998
87,male,5103,2007,1047
87,male,5103,2008,1181
87,male,5103,2009,1279
87,male,5103,2010,1335
87,male,5103,2011,1501
87,male,5103,2012,1872
87,male,5103,2013,1731
87,male,5103,2014,1872
87,male,5103,2015,2273
87,male,5103,2016,2215
87,male,5103,2017,2509
87,male,5103,2018,2494
88,male,5103,2000,471
88,male,5103,2001,512
88,male,5103,2002,572
88,male,5103,2003,596
88,male,5103,2004,670
88,male,5103,2005,750
88,male,5103,2006,790
88,male,5103,2007,833
88,male,5103,2008,876
88,male,5103,2009,991
88,male,5103,2010,1076
88,male,5103,2011,1126
88,male,5103,2012,1268
88,male,5103,2013,1585
88,male,5103,2014,1469
88,male,5103,2015,1592
88,male,5103,2016,1937
88,male,5103,2017,1892
88,male,5103,2018,2147
89,male,5103,2000,356
89,male,5103,2001,391
89,male,5103,2002,426
89,male,5103,2003,476
89,male,5103,2004,496
89,male,5103,2005,557
89,male,5103,2006,623
89,male,5103,2007,656
89,male,5103,2008,692
89,male,5103,2009,727
89,male,5103,2010,822
89,male,5103,2011,892
89,male,5103,2012,932
89,male,5103,2013,1050
89,male,5103,2014,1311
89,male,5103,2015,1214
89,male,5103,2016,1314
89,male,5103,2017,1598
89,male,5103,2018,1559
90,male,5103,2000,244
90,male,5103,2001,280
90,male,5103,2002,310
90,male,5103,2003,339
90,male,5103,2004,381
90,male,5103,2005,398
90,male,5103,2006,450
90,male,5103,2007,506
90,male,5103,2008,535
90,male,5103,2009,566
90,male,5103,2010,598
90,male,5103,2011,679
90,male,5103,2012,740
90,male,5103,2013,776
90,male,5103,2014,878
90,male,5103,2015,1100
90,male,5103,2016,1024
90,male,5103,2017,1112
90,male,5103,2018,1358
91,male,5103,2000,157
91,male,5103,2001,184
91,male,5103,2002,214
91,male,5103,2003,238
91,male,5103,2004,263
91,male,5103,2005,298
91,male,5103,2006,315
91,male,5103,2007,358
91,male,5103,2008,406
91,male,5103,2009,433
91,male,5103,2010,461
91,male,5103,2011,491
91,male,5103,2012,561
91,male,5103,2013,616
91,male,5103,2014,651
91,male,5103,2015,741
91,male,5103,2016,935
91,male,5103,2017,876
91,male,5103,2018,958
92,male,5103,2000,156
92,male,5103,2001,120
92,male,5103,2002,143
92,male,5103,2003,167
92,male,5103,2004,187
92,male,5103,2005,208
92,male,5103,2006,237
92,male,5103,2007,251
92,male,5103,2008,287
92,male,5103,2009,327
92,male,5103,2010,350
92,male,5103,2011,375
92,male,5103,2012,401
92,male,5103,2013,461
92,male,5103,2014,508
92,male,5103,2015,539
92,male,5103,2016,616
92,male,5103,2017,781
92,male,5103,2018,734
93,male,5103,2000,95
93,male,5103,2001,117
93,male,5103,2002,91
93,male,5103,2003,109
93,male,5103,2004,129
93,male,5103,2005,146
93,male,5103,2006,164
93,male,5103,2007,188
93,male,5103,2008,201
93,male,5103,2009,232
93,male,5103,2010,266
93,male,5103,2011,287
93,male,5103,2012,310
93,male,5103,2013,334
93,male,5103,2014,386
93,male,5103,2015,428
93,male,5103,2016,458
93,male,5103,2017,527
93,male,5103,2018,673
94,male,5103,2000,73
94,male,5103,2001,68
94,male,5103,2002,86
94,male,5103,2003,68
94,male,5103,2004,83
94,male,5103,2005,99
94,male,5103,2006,114
94,male,5103,2007,130
94,male,5103,2008,151
94,male,5103,2009,164
94,male,5103,2010,191
94,male,5103,2011,223
94,male,5103,2012,243
94,male,5103,2013,266
94,male,5103,2014,290
94,male,5103,2015,339
94,male,5103,2016,381
94,male,5103,2017,412
94,male,5103,2018,480
95,male,5103,2000,63
95,male,5103,2001,53
95,male,5103,2002,50
95,male,5103,2003,65
95,male,5103,2004,52
95,male,5103,2005,65
95,male,5103,2006,79
95,male,5103,2007,93
95,male,5103,2008,107
95,male,5103,2009,127
95,male,5103,2010,139
95,male,5103,2011,165
95,male,5103,2012,195
95,male,5103,2013,216
95,male,5103,2014,239
95,male,5103,2015,264
95,male,5103,2016,313
95,male,5103,2017,356
95,male,5103,2018,390
96,male,5103,2000,38
96,male,5103,2001,45
96,male,5103,2002,38
96,male,5103,2003,37
96,male,5103,2004,49
96,male,5103,2005,40
96,male,5103,2006,52
96,male,5103,2007,65
96,male,5103,2008,77
96,male,5103,2009,92
96,male,5103,2010,111
96,male,5103,2011,125
96,male,5103,2012,151
96,male,5103,2013,182
96,male,5103,2014,206
96,male,5103,2015,230
96,male,5103,2016,256
96,male,5103,2017,305
96,male,5103,2018,350
97,male,5103,2000,37
97,male,5103,2001,26
97,male,5103,2002,32
97,male,5103,2003,28
97,male,5103,2004,27
97,male,5103,2005,38
97,male,5103,2006,32
97,male,5103,2007,42
97,male,5103,2008,54
97,male,5103,2009,67
97,male,5103,2010,81
97,male,5103,2011,101
97,male,5103,2012,116
97,male,5103,2013,144
97,male,5103,2014,177
97,male,5103,2015,201
97,male,5103,2016,226
97,male,5103,2017,253
97,male,5103,2018,304
98,male,5103,2000,20
98,male,5103,2001,28
98,male,5103,2002,20
98,male,5103,2003,25
98,male,5103,2004,22
98,male,5103,2005,22
98,male,5103,2006,30
98,male,5103,2007,26
98,male,5103,2008,35
98,male,5103,2009,45
98,male,5103,2010,56
98,male,5103,2011,68
98,male,5103,2012,85
98,male,5103,2013,99
98,male,5103,2014,123
98,male,5103,2015,152
98,male,5103,2016,174
98,male,5103,2017,196
98,male,5103,2018,221
99,male,5103,2000,12
99,male,5103,2001,14
99,male,5103,2002,21
99,male,5103,2003,15
99,male,5103,2004,18
99,male,5103,2005,16
99,male,5103,2006,16
99,male,5103,2007,23
99,male,5103,2008,19
99,male,5103,2009,26
99,male,5103,2010,33
99,male,5103,2011,41
99,male,5103,2012,51
99,male,5103,2013,63
99,male,5103,2014,73
99,male,5103,2015,91
99,male,5103,2016,112
99,male,5103,2017,127
99,male,5103,2018,143
100,male,5103,2000,10
100,male,5103,2001,14
100,male,5103,2002,19
100,male,5103,2003,30
100,male,5103,2004,34
100,male,5103,2005,40
100,male,5103,2006,43
100,male,5103,2007,45
100,male,5103,2008,52
100,male,5103,2009,54
100,male,5103,2010,61
100,male,5103,2011,72
100,male,5103,2012,87
100,male,5103,2013,105
100,male,5103,2014,129
100,male,5103,2015,154
100,male,5103,2016,187
100,male,5103,2017,229
100,male,5103,2018,272
0,male,5104,2000,8315
0,male,5104,2001,6759
0,male,5104,2002,6250
0,male,5104,2003,5862
0,male,5104,2004,5576
0,male,5104,2005,5421
0,male,5104,2006,5361
0,male,5104,2007,5339
0,male,5104,2008,5333
0,male,5104,2009,5345
